database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../b3/NYC_En.fa	parc	k141_1405477	2259	545	24	545	88.624
../b3/NYC_En.fa	parc	k141_2871296	2259	611	27	604	86.093
../b3/NYC_En.fa	parc	k141_6252245	2259	518	23	518	88.803
../b3/NYC_En.fa	parc	k141_755368	2259	505	22	505	87.723
../b3/NYC_En.fa	parc	k141_1859508	2259	3525	21	464	89.224
../b3/NYC_En.fa	parc	k141_10584047	2259	441	20	441	89.569
../b3/NYC_En.fa	parc	k141_9831785	2259	588	18	408	87.500
../b3/NYC_En.fa	parc	k141_1174075	2259	376	17	376	88.298
../b3/NYC_En.fa	parc	k141_4736325	2259	324	14	322	90.062
../b3/NYC_En.fa	parc	k141_2547227	2259	383	17	385	82.078
../b3/NYC_En.fa	parc	k141_8715576	2259	225	10	225	89.333
../b3/NYC_En.fa	pare	k141_7112761	1896	52666	99	1890	86.455
../b3/NYC_En.fa	pare	k141_6942314	1896	10707	99	1886	86.214
../b3/NYC_En.fa	pare	k141_1067254	1896	39581	99	1885	85.517
../b3/NYC_En.fa	pare	k141_4877467	1896	1309	48	913	84.447
../b3/NYC_En.fa	pare	k141_2683934	1896	19807	30	562	85.943
../b3/NYC_En.fa	pare	k141_6988612	1896	511	27	512	85.352
../b3/NYC_En.fa	pare	k141_8533086	1896	323	17	325	84.000
../b3/NYC_En.fa	rpsl	k141_696209	375	2349	100	375	94.667
../b3/NYC_En.fa	rpsl	k141_7024508	375	283	75	283	96.113
../b3/NYC_En.fa	rpsl	k141_10852579	375	491	71	265	95.094
../b3/NYC_En.fa	rpsl	k141_3290093	375	330	26	97	96.907
../b3/NYC_En.fa	ompr	k141_1270377	720	18370	100	720	88.194
../b3/NYC_En.fa	ompr	k141_3323931	720	15640	100	720	86.250
../b3/NYC_En.fa	ompr	k141_5604801	720	15757	100	720	86.111
../b3/NYC_En.fa	ompr	k141_10264107	720	418	58	418	87.560
../b3/NYC_En.fa	ompr	k141_2545809	720	333	46	333	87.988
../b3/NYC_En.fa	ompr	k141_217977	720	308	42	303	83.828
../b3/NYC_En.fa	ompr	k141_7707585	720	405	38	274	84.307
../b3/NYC_En.fa	ompr	k141_10867474	720	781	26	184	92.935
../b3/NYC_En.fa	ompr	k141_161343	720	3563	26	185	91.351
../b3/NYC_En.fa	gyrb	k141_10570409	2415	23519	98	2373	89.086
../b3/NYC_En.fa	gyrb	k141_6272484	2415	32828	98	2373	88.580
../b3/NYC_En.fa	gyrb	k141_8047273	2415	34172	100	2417	87.960
../b3/NYC_En.fa	gyrb	k141_6138374	2415	762	32	762	90.682
../b3/NYC_En.fa	gyrb	k141_3168068	2415	859	33	804	89.055
../b3/NYC_En.fa	gyrb	k141_8521101	2415	729	30	729	90.947
../b3/NYC_En.fa	gyrb	k141_2261213	2415	655	26	621	89.694
../b3/NYC_En.fa	gyrb	k141_6641411	2415	589	23	556	90.468
../b3/NYC_En.fa	gyrb	k141_9957524	2415	3199	26	625	85.120
../b3/NYC_En.fa	gyrb	k141_5711345	2415	418	17	417	90.168
../b3/NYC_En.fa	gyrb	k141_4480749	2415	388	16	386	91.710
../b3/NYC_En.fa	gyrb	k141_10765203	2415	398	16	398	88.945
../b3/NYC_En.fa	gyrb	k141_7480649	2415	2268	12	295	91.525
../b3/NYC_En.fa	gyrb	k141_5008652	2415	379	16	382	85.602
../b3/NYC_En.fa	gyrb	k141_10725988	2415	232	9	222	92.793
../b3/NYC_En.fa	gyrb	k141_6739402	2415	219	9	219	89.041
../b3/NYC_En.fa	gyrb	k141_4055921	2415	373	15	376	78.989
../b3/NYC_En.fa	gyrb	k141_21999	2415	364	8	184	89.130
../b3/NYC_En.fa	gyrb	k141_6789714	2415	448	5	122	100.000
../b3/NYC_En.fa	gyrb	k141_1557459	2415	767	5	117	96.581
../b3/NYC_En.fa	gyrb	k141_5777018	2415	1087	4	95	98.947
../b3/NYC_En.fa	gyrb	k141_10482043	2415	729	2	53	100.000
../b3/NYC_En.fa	gyrb	k141_10481982	2415	379	2	53	100.000
../b3/NYC_En.fa	fepa	k141_5841749	2229	27412	99	2262	79.973
../b3/NYC_En.fa	fepa	k141_10047805	2229	1537	67	1509	83.433
../b3/NYC_En.fa	fepa	k141_10778021	2229	1552	68	1558	82.092
../b3/NYC_En.fa	fepa	k141_974187	2229	1255	46	1021	84.035
../b3/NYC_En.fa	fepa	k141_10201248	2229	997	44	1002	80.938
../b3/NYC_En.fa	fepa	k141_1629611	2229	987	31	689	84.761
../b3/NYC_En.fa	fepa	k141_5380519	2229	900	29	654	83.792
../b3/NYC_En.fa	fepa	k141_10243711	2229	593	19	414	88.889
../b3/NYC_En.fa	fepa	k141_2497750	2229	647	19	430	87.907
../b3/NYC_En.fa	fepa	k141_1372777	2229	1064	18	400	88.000
../b3/NYC_En.fa	fepa	k141_8099285	2229	488	21	488	82.992
../b3/NYC_En.fa	fepa	k141_5821167	2229	333	15	328	89.634
../b3/NYC_En.fa	fepa	k141_5376681	2229	395	10	221	90.498
../b3/NYC_En.fa	fabi	k141_3745056	789	1831	64	505	85.743
../b3/NYC_En.fa	rpos	k141_1797750	1101	26942	94	1033	87.996
../b3/NYC_En.fa	rpos	k141_2673828	1101	3619	93	1021	88.247
../b3/NYC_En.fa	rpos	k141_1531741	1101	37356	93	1021	88.149
../b3/NYC_En.fa	rpos	k141_6261728	1101	725	65	717	88.982
../b3/NYC_En.fa	rpos	k141_9979420	1101	380	30	326	88.650
../b3/NYC_En.fa	rpos	k141_4971723	1101	1438	28	309	88.026
../b3/NYC_En.fa	rpos	k141_8165885	1101	264	24	264	89.394
../b3/NYC_En.fa	rpos	k141_6609032	1101	232	19	209	90.431
../b3/NYC_En.fa	rpos	k141_408747	1101	204	19	204	90.196
../b3/NYC_En.fa	rpos	k141_6609050	1101	314	19	209	88.995
../b3/NYC_En.fa	rpos	k141_10433474	1101	238	22	238	85.294
../b3/NYC_En.fa	rpos	k141_7035518	1101	287	11	119	94.118
../b3/NYC_En.fa	rpos	k141_7035527	1101	258	8	90	98.889
../b3/NYC_En.fa	ompk35	k141_5002490	435	1446	89	400	78.750
../b3/NYC_En.fa	ompk35	k141_10062188	435	32158	89	397	77.582
../b3/NYC_En.fa	ompk35	k141_6719153	435	367	57	250	81.200
../b3/NYC_En.fa	ompk35	k141_6719127	435	393	57	248	81.048
../b3/NYC_En.fa	ompk35	k141_4955279	435	447	46	214	76.636
../b3/NYC_En.fa	ompk35	k141_5885188	435	1081	46	216	76.389
../b3/NYC_En.fa	ompk36	k141_8099277	1104	25294	100	1132	82.862
../b3/NYC_En.fa	ompk36	k141_5138342	1104	8183	100	1116	82.079
../b3/NYC_En.fa	ompk36	k141_7436814	1104	7346	63	728	78.297
../b3/NYC_En.fa	ompk36	k141_6895170	1104	1392	27	303	79.868
../b3/NYC_En.fa	ompk36	k141_8579867	1104	3938	27	299	79.933
../b3/NYC_En.fa	ompk36	k141_8383943	1104	610	52	625	73.600
../b3/NYC_En.fa	ompk36	k141_9465058	1104	399	18	197	82.234
../b3/NYC_En.fa	ompk36	k141_1203070	1104	1815	19	209	79.904
../b3/NYC_En.fa	ompk36	k141_2929882	1104	977	27	308	75.325
../b3/NYC_En.fa	ompk36	k141_5002490	1104	1446	17	199	78.392
../b3/NYC_En.fa	ompk36	k141_10062188	1104	32158	16	175	78.857
../b3/NYC_En.fa	ompk36	k141_4850467	1104	7800	18	199	76.884
../b3/NYC_En.fa	uhpt	k141_5110554	1392	9052	98	1364	89.443
../b3/NYC_En.fa	uhpt	k141_1561862	1392	3035	98	1364	89.223
../b3/NYC_En.fa	uhpt	k141_8047273	1392	34172	98	1367	88.588
../b3/NYC_En.fa	uhpt	k141_3062044	1392	1179	64	885	88.249
../b3/NYC_En.fa	uhpt	k141_6370043	1392	591	42	588	88.435
../b3/NYC_En.fa	uhpt	k141_9270033	1392	556	40	556	87.410
../b3/NYC_En.fa	uhpt	k141_3061882	1392	479	34	468	90.385
../b3/NYC_En.fa	uhpt	k141_1257527	1392	478	34	478	88.494
../b3/NYC_En.fa	uhpt	k141_3874268	1392	405	29	405	88.889
../b3/NYC_En.fa	rnfc	k141_8883528	2224	5497	86	1936	76.136
../b3/NYC_En.fa	yhei	k141_2106043	1773	29363	98	1754	79.190
../b3/NYC_En.fa	yhei	k141_368184	1773	592	33	584	79.795
../b3/NYC_En.fa	iroe	k141_5021143	957	433	45	435	87.356
../b3/NYC_En.fa	iroe	k141_284532	957	1925	41	395	86.835
../b3/NYC_En.fa	irod	k141_7850879	1230	1229	67	830	86.867
../b3/NYC_En.fa	irod	k141_3490621	1230	663	34	417	88.969
../b3/NYC_En.fa	oqxa10	k141_118048	1176	3021	100	1178	87.351
../b3/NYC_En.fa	oqxa10	k141_230563	1176	1563	100	1178	86.248
../b3/NYC_En.fa	oqxa10	k141_5127356	1176	907	77	905	87.182
../b3/NYC_En.fa	oqxa10	k141_8127658	1176	920	57	670	87.164
../b3/NYC_En.fa	oqxa10	k141_900069	1176	1554	46	537	85.475
../b3/NYC_En.fa	oqxa10	k141_2832901	1176	426	25	294	88.435
../b3/NYC_En.fa	oqxa11	k141_118048	1176	3021	100	1178	87.267
../b3/NYC_En.fa	oqxa11	k141_230563	1176	1563	100	1178	85.993
../b3/NYC_En.fa	oqxa11	k141_5127356	1176	907	77	905	87.072
../b3/NYC_En.fa	oqxa11	k141_8127658	1176	920	57	670	87.015
../b3/NYC_En.fa	oqxa11	k141_2832901	1176	426	25	294	88.095
../b3/NYC_En.fa	oqxa3	k141_118048	1176	3021	100	1178	87.351
../b3/NYC_En.fa	oqxa3	k141_230563	1176	1563	100	1178	86.248
../b3/NYC_En.fa	oqxa3	k141_5127356	1176	907	77	905	87.182
../b3/NYC_En.fa	oqxa3	k141_8127658	1176	920	57	670	86.866
../b3/NYC_En.fa	oqxa3	k141_4304039	1176	388	28	328	88.720
../b3/NYC_En.fa	oqxa3	k141_2832901	1176	426	25	294	88.776
../b3/NYC_En.fa	oqxa8	k141_118048	1176	3021	100	1178	87.267
../b3/NYC_En.fa	oqxa8	k141_230563	1176	1563	100	1178	86.078
../b3/NYC_En.fa	oqxa8	k141_5127356	1176	907	77	905	87.072
../b3/NYC_En.fa	oqxa8	k141_8127658	1176	920	57	670	86.866
../b3/NYC_En.fa	oqxa8	k141_900069	1176	1554	46	537	85.289
../b3/NYC_En.fa	oqxa8	k141_2832901	1176	426	25	294	88.776
../b3/NYC_En.fa	oqxb14	k141_8316160	3153	2211	60	1895	90.079
../b3/NYC_En.fa	oqxb14	k141_6840135	3153	1659	51	1606	90.100
../b3/NYC_En.fa	oqxb14	k141_10605757	3153	1206	38	1202	88.769
../b3/NYC_En.fa	oqxb14	k141_5926497	3153	3482	38	1192	88.842
../b3/NYC_En.fa	oqxb14	k141_7434454	3153	967	31	966	89.959
../b3/NYC_En.fa	oqxb14	k141_2577411	3153	13388	31	980	89.592
../b3/NYC_En.fa	oqxb14	k141_1287064	3153	757	24	757	89.696
../b3/NYC_En.fa	oqxb14	k141_4565439	3153	691	22	691	89.291
../b3/NYC_En.fa	oqxb14	k141_2248700	3153	712	23	712	87.640
../b3/NYC_En.fa	oqxb14	k141_2000892	3153	503	16	504	87.897
../b3/NYC_En.fa	oqxb14	k141_2379536	3153	548	16	495	88.081
../b3/NYC_En.fa	oqxb14	k141_4240759	3153	7546	14	444	89.865
../b3/NYC_En.fa	oqxb14	k141_3069138	3153	478	15	477	88.260
../b3/NYC_En.fa	oqxb14	k141_3643797	3153	465	15	464	88.793
../b3/NYC_En.fa	oqxb14	k141_8163367	3153	496	14	440	89.773
../b3/NYC_En.fa	oqxb14	k141_118048	3153	3021	13	410	90.000
../b3/NYC_En.fa	oqxb14	k141_1837173	3153	318	10	311	92.283
../b3/NYC_En.fa	oqxb14	k141_6099718	3153	321	10	321	91.277
../b3/NYC_En.fa	oqxb14	k141_10897019	3153	315	10	314	88.535
../b3/NYC_En.fa	oqxb14	k141_3466479	3153	297	9	297	88.889
../b3/NYC_En.fa	oqxb14	k141_5368784	3153	305	10	303	88.119
../b3/NYC_En.fa	oqxb14	k141_4749788	3153	981	9	269	89.963
../b3/NYC_En.fa	oqxb14	k141_1605344	3153	328	8	256	91.016
../b3/NYC_En.fa	oqxb14	k141_7604931	3153	283	9	282	87.589
../b3/NYC_En.fa	oqxb14	k141_3466457	3153	250	8	249	87.550
../b3/NYC_En.fa	oqxb14	k141_2832901	3153	426	3	105	85.714
../b3/NYC_En.fa	oqxb19	k141_8316160	3153	2211	60	1895	89.974
../b3/NYC_En.fa	oqxb19	k141_6840135	3153	1659	51	1606	90.100
../b3/NYC_En.fa	oqxb19	k141_10605757	3153	1206	38	1202	88.852
../b3/NYC_En.fa	oqxb19	k141_5926497	3153	3482	38	1191	88.833
../b3/NYC_En.fa	oqxb19	k141_7434454	3153	967	31	966	90.062
../b3/NYC_En.fa	oqxb19	k141_2577411	3153	13388	31	980	89.694
../b3/NYC_En.fa	oqxb19	k141_1287064	3153	757	24	757	89.432
../b3/NYC_En.fa	oqxb19	k141_4565439	3153	691	22	691	89.001
../b3/NYC_En.fa	oqxb19	k141_2248700	3153	712	23	712	88.062
../b3/NYC_En.fa	oqxb19	k141_2000892	3153	503	16	504	87.897
../b3/NYC_En.fa	oqxb19	k141_2379536	3153	548	16	495	87.879
../b3/NYC_En.fa	oqxb19	k141_3069138	3153	478	15	477	88.679
../b3/NYC_En.fa	oqxb19	k141_4240759	3153	7546	14	444	90.090
../b3/NYC_En.fa	oqxb19	k141_3643797	3153	465	15	464	88.793
../b3/NYC_En.fa	oqxb19	k141_8163367	3153	496	14	440	89.545
../b3/NYC_En.fa	oqxb19	k141_118048	3153	3021	13	410	89.512
../b3/NYC_En.fa	oqxb19	k141_1837173	3153	318	10	311	92.605
../b3/NYC_En.fa	oqxb19	k141_6099718	3153	321	10	321	91.277
../b3/NYC_En.fa	oqxb19	k141_10897019	3153	315	10	314	88.535
../b3/NYC_En.fa	oqxb19	k141_3466479	3153	297	9	297	88.889
../b3/NYC_En.fa	oqxb19	k141_5368784	3153	305	10	303	88.119
../b3/NYC_En.fa	oqxb19	k141_4749788	3153	981	9	269	89.963
../b3/NYC_En.fa	oqxb19	k141_1605344	3153	328	8	256	90.234
../b3/NYC_En.fa	oqxb19	k141_7604931	3153	283	9	282	87.589
../b3/NYC_En.fa	oqxb19	k141_3466457	3153	250	8	249	87.550
../b3/NYC_En.fa	oqxb19	k141_2832901	3153	426	3	105	84.762
../b3/NYC_En.fa	oqxb22	k141_8316160	3153	2211	60	1895	89.921
../b3/NYC_En.fa	oqxb22	k141_6840135	3153	1659	51	1606	89.477
../b3/NYC_En.fa	oqxb22	k141_5926497	3153	3482	38	1192	89.010
../b3/NYC_En.fa	oqxb22	k141_10605757	3153	1206	38	1202	88.436
../b3/NYC_En.fa	oqxb22	k141_7434454	3153	967	31	966	89.959
../b3/NYC_En.fa	oqxb22	k141_2577411	3153	13388	31	980	89.490
../b3/NYC_En.fa	oqxb22	k141_1287064	3153	757	24	757	89.432
../b3/NYC_En.fa	oqxb22	k141_4565439	3153	691	22	691	89.001
../b3/NYC_En.fa	oqxb22	k141_2248700	3153	712	23	712	88.062
../b3/NYC_En.fa	oqxb22	k141_2379536	3153	548	16	495	87.879
../b3/NYC_En.fa	oqxb22	k141_3069138	3153	478	15	477	88.679
../b3/NYC_En.fa	oqxb22	k141_3643797	3153	465	15	464	89.224
../b3/NYC_En.fa	oqxb22	k141_2000892	3153	503	16	504	87.302
../b3/NYC_En.fa	oqxb22	k141_8163367	3153	496	14	440	89.545
../b3/NYC_En.fa	oqxb22	k141_118048	3153	3021	13	410	89.512
../b3/NYC_En.fa	oqxb22	k141_1837173	3153	318	10	311	92.605
../b3/NYC_En.fa	oqxb22	k141_6099718	3153	321	10	321	90.966
../b3/NYC_En.fa	oqxb22	k141_10897019	3153	315	10	314	88.535
../b3/NYC_En.fa	oqxb22	k141_3466479	3153	297	9	297	88.889
../b3/NYC_En.fa	oqxb22	k141_5368784	3153	305	10	303	87.789
../b3/NYC_En.fa	oqxb22	k141_4749788	3153	981	9	269	89.219
../b3/NYC_En.fa	oqxb22	k141_1605344	3153	328	8	256	90.234
../b3/NYC_En.fa	oqxb22	k141_7604931	3153	283	9	282	87.234
../b3/NYC_En.fa	oqxb22	k141_3466457	3153	250	8	249	87.550
../b3/NYC_En.fa	oqxb22	k141_2832901	3153	426	3	105	84.762
../b3/NYC_En.fa	oqxb25	k141_8316160	3153	2211	60	1895	89.657
../b3/NYC_En.fa	oqxb25	k141_6840135	3153	1659	51	1606	89.415
../b3/NYC_En.fa	oqxb25	k141_5926497	3153	3482	38	1192	88.423
../b3/NYC_En.fa	oqxb25	k141_10605757	3153	1206	38	1202	88.186
../b3/NYC_En.fa	oqxb25	k141_7434454	3153	967	31	966	89.959
../b3/NYC_En.fa	oqxb25	k141_2577411	3153	13388	31	980	89.184
../b3/NYC_En.fa	oqxb25	k141_1287064	3153	757	24	757	89.432
../b3/NYC_En.fa	oqxb25	k141_4565439	3153	691	22	691	88.857
../b3/NYC_En.fa	oqxb25	k141_2248700	3153	712	23	712	87.921
../b3/NYC_En.fa	oqxb25	k141_3069138	3153	478	15	477	88.889
../b3/NYC_En.fa	oqxb25	k141_2379536	3153	548	16	495	87.879
../b3/NYC_En.fa	oqxb25	k141_2000892	3153	503	16	504	87.302
../b3/NYC_En.fa	oqxb25	k141_4240759	3153	7546	14	444	89.865
../b3/NYC_En.fa	oqxb25	k141_3643797	3153	465	15	464	88.793
../b3/NYC_En.fa	oqxb25	k141_8163367	3153	496	14	440	89.091
../b3/NYC_En.fa	oqxb25	k141_118048	3153	3021	13	410	89.024
../b3/NYC_En.fa	oqxb25	k141_1837173	3153	318	10	311	92.605
../b3/NYC_En.fa	oqxb25	k141_6099718	3153	321	10	321	91.589
../b3/NYC_En.fa	oqxb25	k141_10897019	3153	315	10	314	88.217
../b3/NYC_En.fa	oqxb25	k141_3466479	3153	297	9	296	88.176
../b3/NYC_En.fa	oqxb25	k141_5368784	3153	305	10	303	87.459
../b3/NYC_En.fa	oqxb25	k141_4749788	3153	981	9	269	89.219
../b3/NYC_En.fa	oqxb25	k141_1605344	3153	328	8	256	89.844
../b3/NYC_En.fa	oqxb25	k141_7604931	3153	283	9	282	85.816
../b3/NYC_En.fa	oqxb25	k141_3466457	3153	250	8	248	86.694
../b3/NYC_En.fa	oqxb25	k141_2832901	3153	426	3	105	84.762
../b3/NYC_En.fa	oqxb32	k141_8316160	3153	2211	60	1895	89.763
../b3/NYC_En.fa	oqxb32	k141_6840135	3153	1659	51	1606	90.037
../b3/NYC_En.fa	oqxb32	k141_10605757	3153	1206	38	1202	89.018
../b3/NYC_En.fa	oqxb32	k141_5926497	3153	3482	38	1192	88.842
../b3/NYC_En.fa	oqxb32	k141_7434454	3153	967	31	966	90.166
../b3/NYC_En.fa	oqxb32	k141_2577411	3153	13388	31	980	89.592
../b3/NYC_En.fa	oqxb32	k141_1287064	3153	757	24	757	89.168
../b3/NYC_En.fa	oqxb32	k141_4565439	3153	691	22	691	89.001
../b3/NYC_En.fa	oqxb32	k141_2248700	3153	712	23	712	87.921
../b3/NYC_En.fa	oqxb32	k141_2000892	3153	503	16	504	87.897
../b3/NYC_En.fa	oqxb32	k141_2379536	3153	548	16	495	87.879
../b3/NYC_En.fa	oqxb32	k141_3069138	3153	478	15	477	88.470
../b3/NYC_En.fa	oqxb32	k141_4240759	3153	7546	14	444	89.865
../b3/NYC_En.fa	oqxb32	k141_3643797	3153	465	15	464	88.793
../b3/NYC_En.fa	oqxb32	k141_8163367	3153	496	14	434	89.401
../b3/NYC_En.fa	oqxb32	k141_118048	3153	3021	13	410	89.512
../b3/NYC_En.fa	oqxb32	k141_1837173	3153	318	10	314	92.038
../b3/NYC_En.fa	oqxb32	k141_6099718	3153	321	10	321	91.277
../b3/NYC_En.fa	oqxb32	k141_10897019	3153	315	10	314	88.854
../b3/NYC_En.fa	oqxb32	k141_3466479	3153	297	9	297	88.552
../b3/NYC_En.fa	oqxb32	k141_5368784	3153	305	10	303	87.789
../b3/NYC_En.fa	oqxb32	k141_4749788	3153	981	9	269	89.219
../b3/NYC_En.fa	oqxb32	k141_1605344	3153	328	8	256	90.234
../b3/NYC_En.fa	oqxb32	k141_7604931	3153	283	9	282	87.234
../b3/NYC_En.fa	oqxb32	k141_3466457	3153	250	8	249	87.149
../b3/NYC_En.fa	oqxb32	k141_2832901	3153	426	3	105	84.762
../b3/NYC_En.fa	oqxb5	k141_8316160	3153	2211	60	1895	89.710
../b3/NYC_En.fa	oqxb5	k141_6840135	3153	1659	51	1606	89.664
../b3/NYC_En.fa	oqxb5	k141_5926497	3153	3482	38	1192	88.842
../b3/NYC_En.fa	oqxb5	k141_10605757	3153	1206	38	1202	88.103
../b3/NYC_En.fa	oqxb5	k141_7434454	3153	967	31	966	90.062
../b3/NYC_En.fa	oqxb5	k141_2577411	3153	13388	31	980	89.694
../b3/NYC_En.fa	oqxb5	k141_1287064	3153	757	24	757	90.092
../b3/NYC_En.fa	oqxb5	k141_4565439	3153	691	22	691	88.857
../b3/NYC_En.fa	oqxb5	k141_2248700	3153	712	23	712	87.921
../b3/NYC_En.fa	oqxb5	k141_2000892	3153	503	16	504	88.095
../b3/NYC_En.fa	oqxb5	k141_2379536	3153	548	16	495	88.081
../b3/NYC_En.fa	oqxb5	k141_3069138	3153	478	15	477	88.679
../b3/NYC_En.fa	oqxb5	k141_4240759	3153	7546	14	444	90.090
../b3/NYC_En.fa	oqxb5	k141_3643797	3153	465	15	464	88.793
../b3/NYC_En.fa	oqxb5	k141_8163367	3153	496	14	440	89.773
../b3/NYC_En.fa	oqxb5	k141_118048	3153	3021	13	410	89.756
../b3/NYC_En.fa	oqxb5	k141_1837173	3153	318	10	311	92.605
../b3/NYC_En.fa	oqxb5	k141_6099718	3153	321	10	321	90.966
../b3/NYC_En.fa	oqxb5	k141_10897019	3153	315	10	314	88.217
../b3/NYC_En.fa	oqxb5	k141_5368784	3153	305	10	303	88.449
../b3/NYC_En.fa	oqxb5	k141_3466479	3153	297	9	296	87.838
../b3/NYC_En.fa	oqxb5	k141_4749788	3153	981	9	269	89.591
../b3/NYC_En.fa	oqxb5	k141_1605344	3153	328	8	256	90.625
../b3/NYC_En.fa	oqxb5	k141_7604931	3153	283	9	282	85.816
../b3/NYC_En.fa	oqxb5	k141_3466457	3153	250	8	248	86.694
../b3/NYC_En.fa	oqxb5	k141_2832901	3153	426	3	105	85.714
../b3/NYC_En.fa	oqxb9	k141_8316160	3153	2211	60	1895	90.132
../b3/NYC_En.fa	oqxb9	k141_6840135	3153	1659	51	1606	90.162
../b3/NYC_En.fa	oqxb9	k141_5926497	3153	3482	38	1192	89.010
../b3/NYC_En.fa	oqxb9	k141_10605757	3153	1206	38	1205	88.714
../b3/NYC_En.fa	oqxb9	k141_7434454	3153	967	31	966	90.062
../b3/NYC_En.fa	oqxb9	k141_2577411	3153	13388	31	980	89.082
../b3/NYC_En.fa	oqxb9	k141_1287064	3153	757	24	757	90.357
../b3/NYC_En.fa	oqxb9	k141_4565439	3153	691	22	691	89.870
../b3/NYC_En.fa	oqxb9	k141_2248700	3153	712	23	712	88.202
../b3/NYC_En.fa	oqxb9	k141_2000892	3153	503	16	504	87.897
../b3/NYC_En.fa	oqxb9	k141_2379536	3153	548	16	495	88.081
../b3/NYC_En.fa	oqxb9	k141_3069138	3153	478	15	477	88.889
../b3/NYC_En.fa	oqxb9	k141_4240759	3153	7546	14	444	90.090
../b3/NYC_En.fa	oqxb9	k141_8163367	3153	496	14	440	89.773
../b3/NYC_En.fa	oqxb9	k141_3643797	3153	465	15	464	88.147
../b3/NYC_En.fa	oqxb9	k141_118048	3153	3021	13	410	89.756
../b3/NYC_En.fa	oqxb9	k141_6099718	3153	321	10	321	91.277
../b3/NYC_En.fa	oqxb9	k141_1837173	3153	318	10	311	91.961
../b3/NYC_En.fa	oqxb9	k141_5368784	3153	305	10	303	88.449
../b3/NYC_En.fa	oqxb9	k141_3466479	3153	297	9	297	88.552
../b3/NYC_En.fa	oqxb9	k141_1605344	3153	328	8	256	91.016
../b3/NYC_En.fa	oqxb9	k141_10638202	3153	401	9	273	89.011
../b3/NYC_En.fa	oqxb9	k141_4749788	3153	981	9	269	89.219
../b3/NYC_En.fa	oqxb9	k141_2832901	3153	426	3	105	85.714
../b3/NYC_En.fa	iron	k141_284532	2175	1925	67	1464	93.033
../b3/NYC_En.fa	iron	k141_6566798	2175	662	13	294	91.497
../b3/NYC_En.fa	iuca	k141_1857585	1686	2392	58	993	74.320
../b3/NYC_En.fa	iuca	k141_10647411	1686	11243	62	1065	73.615
../b3/NYC_En.fa	iuca	k141_8646249	1686	2872	15	260	78.462
../b3/NYC_En.fa	clpv-tssh	k141_9707871	2631	6157	88	1412	75.850
../b3/NYC_En.fa	clpv-tssh	k141_9707871	2631	6157	88	930	78.710
../b3/NYC_En.fa	clpv-tssh	k141_8623811	2631	665	25	669	79.223
../b3/NYC_En.fa	clpv-tssh	k141_9707871	2631	6157	88	1412	75.850
../b3/NYC_En.fa	clpv-tssh	k141_9707871	2631	6157	88	930	78.710
../b3/NYC_En.fa	clpv-tssh	k141_8623811	2631	665	25	669	79.223
../b3/NYC_En.fa	clpv-tssh	k141_9707871	2631	6157	88	1412	75.850
../b3/NYC_En.fa	clpv-tssh	k141_9707871	2631	6157	88	930	78.710
../b3/NYC_En.fa	clpv-tssh	k141_8623811	2631	665	25	669	79.223
../b3/NYC_En.fa	kdea	k141_9855588	1233	11450	95	1181	81.964
../b3/NYC_En.fa	kdea	k141_5502263	1233	726	59	727	83.906
../b3/NYC_En.fa	kdea	k141_9949467	1233	556	45	559	80.680
../b3/NYC_En.fa	kdea	k141_173982	1233	419	33	411	83.212
../b3/NYC_En.fa	kdea	k141_4005705	1233	398	27	341	84.457
../b3/NYC_En.fa	sila	k141_8098533	3147	6133	92	2897	85.640
../b3/NYC_En.fa	sila	k141_7679754	3147	22299	58	1820	89.451
../b3/NYC_En.fa	sila	k141_7454774	3147	1834	58	1833	88.652
../b3/NYC_En.fa	sila	k141_6229911	3147	935	30	935	94.973
../b3/NYC_En.fa	sila	k141_9072109	3147	1190	38	1187	87.110
../b3/NYC_En.fa	sila	k141_4020883	3147	1032	33	1029	89.602
../b3/NYC_En.fa	sila	k141_7292226	3147	890	28	890	88.090
../b3/NYC_En.fa	sila	k141_6035884	3147	797	25	791	86.599
../b3/NYC_En.fa	sila	k141_1353511	3147	694	22	693	89.177
../b3/NYC_En.fa	sila	k141_573792	3147	622	20	621	87.923
../b3/NYC_En.fa	sila	k141_1760429	3147	515	16	512	91.602
../b3/NYC_En.fa	sila	k141_4393969	3147	524	17	524	90.076
../b3/NYC_En.fa	sila	k141_4848805	3147	2777	12	381	98.425
../b3/NYC_En.fa	sila	k141_10572458	3147	465	15	465	89.462
../b3/NYC_En.fa	sila	k141_9598877	3147	395	13	395	90.380
../b3/NYC_En.fa	sila	k141_7759701	3147	352	11	343	91.837
../b3/NYC_En.fa	sila	k141_10706823	3147	505	7	234	100.000
../b3/NYC_En.fa	sila	k141_3668614	3147	505	12	388	85.825
../b3/NYC_En.fa	bamb	k141_7751153	1179	3279	100	1179	83.630
../b3/NYC_En.fa	bamb	k141_6346755	1179	6256	100	1180	82.627
../b3/NYC_En.fa	bamb	k141_3207182	1179	2087	77	904	82.965
../b3/NYC_En.fa	bamb	k141_3660660	1179	686	58	687	82.533
../b3/NYC_En.fa	bamb	k141_8809896	1179	633	35	416	87.260
../b3/NYC_En.fa	bamb	k141_5255899	1179	341	29	341	85.044
../b3/NYC_En.fa	acra	k141_1808732	1194	1360	100	1198	81.636
