database	amr gene	contig amr	amr length	contig length	amr coverage	length	pident
../a3/NYC_En.fa	gyrb	k141_17623	2415	17617	88	2130	88.075
../a3/NYC_En.fa	gyrb	k141_20958	2415	5023	58	1404	89.459
../a3/NYC_En.fa	gyrb	k141_688	2415	1311	48	1159	91.458
../a3/NYC_En.fa	gyrb	k141_14320	2415	3673	41	990	85.859
../a3/NYC_En.fa	gyrb	k141_15059	2415	907	38	906	86.865
../a3/NYC_En.fa	gyrb	k141_18330	2415	799	33	799	87.735
../a3/NYC_En.fa	gyrb	k141_14157	2415	710	29	710	89.155
../a3/NYC_En.fa	gyrb	k141_23350	2415	612	25	612	91.340
../a3/NYC_En.fa	gyrb	k141_909	2415	805	33	808	85.396
../a3/NYC_En.fa	gyrb	k141_12557	2415	588	24	588	86.565
../a3/NYC_En.fa	gyrb	k141_9111	2415	3074	21	506	85.573
../a3/NYC_En.fa	gyrb	k141_25716	2415	653	19	453	87.638
../a3/NYC_En.fa	gyrb	k141_11326	2415	338	14	338	94.083
../a3/NYC_En.fa	gyrb	k141_20371	2415	322	13	322	90.994
../a3/NYC_En.fa	gyrb	k141_23356	2415	329	14	329	89.058
../a3/NYC_En.fa	gyrb	k141_20376	2415	306	13	306	90.523
../a3/NYC_En.fa	gyrb	k141_16003	2415	305	12	287	86.411
../a3/NYC_En.fa	gyrb	k141_7983	2415	500	3	68	92.647
../a3/NYC_En.fa	gyrb	k141_17664	2415	341	2	52	100.000
../a3/NYC_En.fa	fepa	k141_30124	2229	2109	86	1941	83.977
../a3/NYC_En.fa	fepa	k141_26111	2229	36971	99	2262	79.929
../a3/NYC_En.fa	fepa	k141_19622	2229	1769	68	1521	83.103
../a3/NYC_En.fa	fepa	k141_18285	2229	1649	64	1426	83.941
../a3/NYC_En.fa	fepa	k141_29999	2229	1274	57	1281	82.123
../a3/NYC_En.fa	fepa	k141_13967	2229	963	36	815	80.491
../a3/NYC_En.fa	fepa	k141_31114	2229	7151	28	648	83.642
../a3/NYC_En.fa	fepa	k141_9775	2229	787	23	518	86.486
../a3/NYC_En.fa	fepa	k141_16582	2229	747	32	727	77.717
../a3/NYC_En.fa	fabi	k141_19318	789	2021	99	784	84.056
../a3/NYC_En.fa	fabi	k141_24661	789	730	93	732	84.426
../a3/NYC_En.fa	manc	k141_27084	1416	1015	32	471	74.947
../a3/NYC_En.fa	rpos	k141_10844	1101	54589	93	1021	88.345
../a3/NYC_En.fa	rpos	k141_21244	1101	1426	93	1020	88.235
../a3/NYC_En.fa	rpos	k141_4471	1101	700	63	700	86.429
../a3/NYC_En.fa	rpos	k141_16919	1101	722	59	648	87.654
../a3/NYC_En.fa	rpos	k141_4452	1101	475	43	472	90.466
../a3/NYC_En.fa	rpos	k141_23804	1101	643	41	453	89.404
../a3/NYC_En.fa	rpos	k141_20954	1101	530	33	366	89.617
../a3/NYC_En.fa	mrka	k141_4777	609	813	51	313	99.042
../a3/NYC_En.fa	mrka	k141_15974	609	339	33	204	99.020
../a3/NYC_En.fa	ompk35	k141_23241	435	12237	89	400	79.000
../a3/NYC_En.fa	ompk35	k141_23288	435	11212	89	397	77.582
../a3/NYC_En.fa	ompk35	k141_24881	435	350	52	228	82.895
../a3/NYC_En.fa	ompk35	k141_18629	435	5162	89	407	76.413
../a3/NYC_En.fa	ompk35	k141_24902	435	755	57	246	80.081
../a3/NYC_En.fa	ompk36	k141_6259	1104	18857	100	1132	82.862
../a3/NYC_En.fa	ompk36	k141_3035	1104	5678	100	1113	82.210
../a3/NYC_En.fa	ompk36	k141_2833	1104	1198	95	1107	78.229
../a3/NYC_En.fa	ompk36	k141_22646	1104	479	43	476	86.975
../a3/NYC_En.fa	ompk36	k141_23956	1104	21845	63	728	78.297
../a3/NYC_En.fa	ompk36	k141_26605	1104	1001	26	291	86.942
../a3/NYC_En.fa	ompk36	k141_12165	1104	998	24	269	85.502
../a3/NYC_En.fa	ompk36	k141_26466	1104	6543	27	300	80.000
../a3/NYC_En.fa	ompk36	k141_19152	1104	6937	19	209	79.904
../a3/NYC_En.fa	ompk36	k141_13525	1104	1263	19	221	79.186
../a3/NYC_En.fa	ompk36	k141_20225	1104	450	19	215	78.605
../a3/NYC_En.fa	ompk36	k141_28804	1104	985	27	305	75.410
../a3/NYC_En.fa	ompk36	k141_15868	1104	484	26	298	75.168
../a3/NYC_En.fa	ompk36	k141_23288	1104	11212	16	175	78.857
../a3/NYC_En.fa	ompk36	k141_23241	1104	12237	17	199	78.392
../a3/NYC_En.fa	ompk36	k141_25650	1104	764	9	97	86.598
../a3/NYC_En.fa	ompk36	k141_22542	1104	11628	18	199	76.884
../a3/NYC_En.fa	ompk36	k141_9833	1104	538	30	338	73.373
../a3/NYC_En.fa	uhpt	k141_5145	1392	12213	98	1364	89.223
../a3/NYC_En.fa	uhpt	k141_22621	1392	14937	98	1367	88.515
../a3/NYC_En.fa	uhpt	k141_23261	1392	8207	72	1002	88.623
../a3/NYC_En.fa	uhpt	k141_1438	1392	878	63	878	89.408
../a3/NYC_En.fa	uhpt	k141_22864	1392	579	42	579	88.083
../a3/NYC_En.fa	uhpt	k141_6666	1392	1907	36	501	90.220
../a3/NYC_En.fa	uhpt	k141_21115	1392	524	38	525	87.429
../a3/NYC_En.fa	uhpt	k141_22761	1392	372	26	367	89.646
../a3/NYC_En.fa	uhpt	k141_4983	1392	379	27	379	88.391
../a3/NYC_En.fa	uhpt	k141_838	1392	2208	29	401	85.786
../a3/NYC_En.fa	uhpt	k141_27209	1392	323	23	323	88.854
../a3/NYC_En.fa	uhpt	k141_9934	1392	335	24	335	86.866
../a3/NYC_En.fa	rnfc	k141_29438	2224	34929	86	1936	76.188
../a3/NYC_En.fa	rnfc	k141_25446	2224	510	23	506	79.842
../a3/NYC_En.fa	rnfc	k141_15293	2224	467	21	465	78.280
../a3/NYC_En.fa	rnfc	k141_29988	2224	318	14	307	78.176
../a3/NYC_En.fa	rnfc	k141_4765	2224	717	4	86	93.023
../a3/NYC_En.fa	yhei	k141_30790	1773	28810	98	1754	79.190
../a3/NYC_En.fa	yhei	k141_24072	1773	1754	71	1264	77.927
../a3/NYC_En.fa	suge	k141_6784	330	608	99	327	79.205
../a3/NYC_En.fa	iroe	k141_21185	957	799	73	705	86.667
../a3/NYC_En.fa	merr	k141_13286	456	1119	100	456	100.000
../a3/NYC_En.fa	irod	k141_21373	1230	2593	100	1232	87.662
../a3/NYC_En.fa	merr	k141_13286	494	1119	91	451	87.583
../a3/NYC_En.fa	oqxa10	k141_22386	1176	1680	100	1178	86.248
../a3/NYC_En.fa	oqxa10	k141_28137	1176	1895	90	1056	86.932
../a3/NYC_En.fa	oqxa10	k141_17381	1176	940	80	941	88.629
../a3/NYC_En.fa	oqxa10	k141_3462	1176	2017	53	623	87.801
../a3/NYC_En.fa	oqxa10	k141_28977	1176	656	45	534	85.206
../a3/NYC_En.fa	oqxa10	k141_11233	1176	1584	32	372	86.290
../a3/NYC_En.fa	oqxa10	k141_5871	1176	317	25	291	85.223
../a3/NYC_En.fa	oqxa10	k141_19824	1176	2107	15	177	88.701
../a3/NYC_En.fa	oqxa11	k141_22386	1176	1680	100	1178	85.993
../a3/NYC_En.fa	oqxa11	k141_28137	1176	1895	90	1056	86.837
../a3/NYC_En.fa	oqxa11	k141_17381	1176	940	80	941	88.523
../a3/NYC_En.fa	oqxa11	k141_3462	1176	2017	53	623	87.640
../a3/NYC_En.fa	oqxa11	k141_28977	1176	656	45	534	85.019
../a3/NYC_En.fa	oqxa11	k141_11233	1176	1584	32	372	86.022
../a3/NYC_En.fa	oqxa11	k141_5871	1176	317	25	291	85.223
../a3/NYC_En.fa	oqxa11	k141_19824	1176	2107	15	177	88.136
../a3/NYC_En.fa	oqxa3	k141_22386	1176	1680	100	1178	86.248
../a3/NYC_En.fa	oqxa3	k141_28137	1176	1895	90	1056	87.027
../a3/NYC_En.fa	oqxa3	k141_17381	1176	940	80	941	88.629
../a3/NYC_En.fa	oqxa3	k141_3462	1176	2017	53	623	87.480
../a3/NYC_En.fa	oqxa3	k141_28977	1176	656	45	534	84.831
../a3/NYC_En.fa	oqxa3	k141_11233	1176	1584	32	372	86.290
../a3/NYC_En.fa	oqxa3	k141_5871	1176	317	25	291	85.223
../a3/NYC_En.fa	oqxa3	k141_19824	1176	2107	15	177	88.701
../a3/NYC_En.fa	oqxa8	k141_22386	1176	1680	100	1178	86.078
../a3/NYC_En.fa	oqxa8	k141_28137	1176	1895	90	1056	86.742
../a3/NYC_En.fa	oqxa8	k141_17381	1176	940	80	941	88.629
../a3/NYC_En.fa	oqxa8	k141_3462	1176	2017	53	623	87.640
../a3/NYC_En.fa	oqxa8	k141_28977	1176	656	45	534	85.393
../a3/NYC_En.fa	oqxa8	k141_11233	1176	1584	32	372	86.559
../a3/NYC_En.fa	oqxa8	k141_5871	1176	317	25	291	85.567
../a3/NYC_En.fa	oqxa8	k141_19824	1176	2107	15	177	89.266
../a3/NYC_En.fa	oqxb14	k141_30885	3153	1923	61	1923	88.872
../a3/NYC_En.fa	oqxb14	k141_19824	3153	2107	60	1907	88.831
../a3/NYC_En.fa	oqxb14	k141_18538	3153	10024	55	1745	88.940
../a3/NYC_En.fa	oqxb14	k141_11233	3153	1584	38	1188	90.236
../a3/NYC_En.fa	oqxb14	k141_23384	3153	1048	33	1047	89.589
../a3/NYC_En.fa	oqxb14	k141_30797	3153	8710	30	951	88.959
../a3/NYC_En.fa	oqxb14	k141_6379	3153	772	24	770	89.351
../a3/NYC_En.fa	oqxb14	k141_11489	3153	536	17	535	88.972
../a3/NYC_En.fa	oqxb14	k141_5722	3153	544	17	544	88.051
../a3/NYC_En.fa	oqxb14	k141_24775	3153	509	16	507	89.349
../a3/NYC_En.fa	oqxb14	k141_10417	3153	488	15	479	89.144
../a3/NYC_En.fa	oqxb14	k141_2517	3153	487	15	487	88.501
../a3/NYC_En.fa	oqxb14	k141_23193	3153	467	15	467	88.865
../a3/NYC_En.fa	oqxb14	k141_24847	3153	508	16	508	87.008
../a3/NYC_En.fa	oqxb14	k141_13208	3153	685	22	685	81.460
../a3/NYC_En.fa	oqxb14	k141_27905	3153	401	13	398	90.955
../a3/NYC_En.fa	oqxb14	k141_14221	3153	421	13	419	89.737
../a3/NYC_En.fa	oqxb14	k141_26110	3153	351	11	351	91.168
../a3/NYC_En.fa	oqxb14	k141_17780	3153	366	12	365	90.137
../a3/NYC_En.fa	oqxb14	k141_13573	3153	338	11	338	91.716
../a3/NYC_En.fa	oqxb14	k141_10858	3153	383	12	380	88.421
../a3/NYC_En.fa	oqxb14	k141_16552	3153	308	10	306	91.176
../a3/NYC_En.fa	oqxb14	k141_20201	3153	303	10	303	90.429
../a3/NYC_En.fa	oqxb14	k141_22386	3153	1680	8	256	90.625
../a3/NYC_En.fa	oqxb14	k141_24439	3153	2508	7	211	90.995
../a3/NYC_En.fa	oqxb14	k141_24463	3153	538	6	189	91.005
../a3/NYC_En.fa	oqxb14	k141_11574	3153	451	7	238	73.529
../a3/NYC_En.fa	oqxb14	k141_3207	3153	549	4	133	76.692
../a3/NYC_En.fa	oqxb19	k141_30885	3153	1923	61	1923	88.820
../a3/NYC_En.fa	oqxb19	k141_19824	3153	2107	60	1907	88.936
../a3/NYC_En.fa	oqxb19	k141_18538	3153	10024	55	1744	88.933
../a3/NYC_En.fa	oqxb19	k141_11233	3153	1584	38	1188	90.152
../a3/NYC_En.fa	oqxb19	k141_23384	3153	1048	33	1047	89.780
../a3/NYC_En.fa	oqxb19	k141_30797	3153	8710	30	951	89.169
../a3/NYC_En.fa	oqxb19	k141_6379	3153	772	24	770	89.481
../a3/NYC_En.fa	oqxb19	k141_11489	3153	536	17	535	88.598
../a3/NYC_En.fa	oqxb19	k141_24775	3153	509	16	507	89.349
../a3/NYC_En.fa	oqxb19	k141_10417	3153	488	15	479	89.144
../a3/NYC_En.fa	oqxb19	k141_23193	3153	467	15	467	89.079
../a3/NYC_En.fa	oqxb19	k141_2517	3153	487	15	487	88.090
../a3/NYC_En.fa	oqxb19	k141_24847	3153	508	16	508	87.008
../a3/NYC_En.fa	oqxb19	k141_13728	3153	449	14	446	89.238
../a3/NYC_En.fa	oqxb19	k141_27905	3153	401	13	398	91.457
../a3/NYC_En.fa	oqxb19	k141_14221	3153	421	13	419	89.499
../a3/NYC_En.fa	oqxb19	k141_26110	3153	351	11	351	91.453
../a3/NYC_En.fa	oqxb19	k141_17780	3153	366	12	365	90.137
../a3/NYC_En.fa	oqxb19	k141_13573	3153	338	11	338	92.012
../a3/NYC_En.fa	oqxb19	k141_16552	3153	308	10	306	90.850
../a3/NYC_En.fa	oqxb19	k141_20201	3153	303	10	303	90.429
../a3/NYC_En.fa	oqxb19	k141_22386	3153	1680	8	256	89.844
../a3/NYC_En.fa	oqxb19	k141_24439	3153	2508	7	211	90.995
../a3/NYC_En.fa	oqxb19	k141_24463	3153	538	6	189	91.005
../a3/NYC_En.fa	oqxb19	k141_11574	3153	451	7	238	73.109
../a3/NYC_En.fa	oqxb19	k141_3207	3153	549	4	133	76.692
../a3/NYC_En.fa	oqxb22	k141_30885	3153	1923	61	1923	88.560
../a3/NYC_En.fa	oqxb22	k141_19824	3153	2107	60	1907	88.673
../a3/NYC_En.fa	oqxb22	k141_18538	3153	10024	55	1745	89.169
../a3/NYC_En.fa	oqxb22	k141_11233	3153	1584	38	1188	90.152
../a3/NYC_En.fa	oqxb22	k141_23384	3153	1048	33	1047	89.303
../a3/NYC_En.fa	oqxb22	k141_30797	3153	8710	30	951	88.538
../a3/NYC_En.fa	oqxb22	k141_6379	3153	772	24	770	89.351
../a3/NYC_En.fa	oqxb22	k141_11489	3153	536	17	535	88.598
../a3/NYC_En.fa	oqxb22	k141_24775	3153	509	16	507	89.349
../a3/NYC_En.fa	oqxb22	k141_5722	3153	544	17	544	87.684
../a3/NYC_En.fa	oqxb22	k141_10417	3153	488	15	479	89.144
../a3/NYC_En.fa	oqxb22	k141_23193	3153	467	15	467	89.079
../a3/NYC_En.fa	oqxb22	k141_2517	3153	487	15	487	88.090
../a3/NYC_En.fa	oqxb22	k141_24847	3153	508	16	508	87.008
../a3/NYC_En.fa	oqxb22	k141_27905	3153	401	13	398	91.457
../a3/NYC_En.fa	oqxb22	k141_14221	3153	421	13	419	89.737
../a3/NYC_En.fa	oqxb22	k141_13208	3153	685	22	682	80.792
../a3/NYC_En.fa	oqxb22	k141_26110	3153	351	11	351	91.168
../a3/NYC_En.fa	oqxb22	k141_17780	3153	366	12	365	89.863
../a3/NYC_En.fa	oqxb22	k141_13573	3153	338	11	338	91.420
../a3/NYC_En.fa	oqxb22	k141_10858	3153	383	12	380	88.421
../a3/NYC_En.fa	oqxb22	k141_16552	3153	308	10	306	90.196
../a3/NYC_En.fa	oqxb22	k141_20201	3153	303	10	303	90.429
../a3/NYC_En.fa	oqxb22	k141_22386	3153	1680	8	256	89.844
../a3/NYC_En.fa	oqxb22	k141_24439	3153	2508	7	209	90.431
../a3/NYC_En.fa	oqxb22	k141_24463	3153	538	6	189	90.476
../a3/NYC_En.fa	oqxb22	k141_11574	3153	451	7	238	73.529
../a3/NYC_En.fa	oqxb22	k141_3207	3153	549	4	133	76.692
../a3/NYC_En.fa	oqxb25	k141_30885	3153	1923	61	1923	88.404
../a3/NYC_En.fa	oqxb25	k141_19824	3153	2107	60	1907	88.254
../a3/NYC_En.fa	oqxb25	k141_18538	3153	10024	55	1745	88.653
../a3/NYC_En.fa	oqxb25	k141_11233	3153	1584	38	1188	89.815
../a3/NYC_En.fa	oqxb25	k141_23384	3153	1048	33	1049	89.228
../a3/NYC_En.fa	oqxb25	k141_30797	3153	8710	30	951	88.749
../a3/NYC_En.fa	oqxb25	k141_6379	3153	772	24	770	88.961
../a3/NYC_En.fa	oqxb25	k141_11489	3153	536	17	535	88.411
../a3/NYC_En.fa	oqxb25	k141_24775	3153	509	16	507	89.546
../a3/NYC_En.fa	oqxb25	k141_24847	3153	508	16	508	87.795
../a3/NYC_En.fa	oqxb25	k141_10417	3153	488	15	479	88.727
../a3/NYC_En.fa	oqxb25	k141_23193	3153	467	15	467	89.293
../a3/NYC_En.fa	oqxb25	k141_2517	3153	487	15	487	88.090
../a3/NYC_En.fa	oqxb25	k141_27905	3153	401	13	398	91.457
../a3/NYC_En.fa	oqxb25	k141_14221	3153	421	13	419	89.499
../a3/NYC_En.fa	oqxb25	k141_17780	3153	366	12	365	90.411
../a3/NYC_En.fa	oqxb25	k141_26110	3153	351	11	351	91.168
../a3/NYC_En.fa	oqxb25	k141_13573	3153	338	11	338	92.012
../a3/NYC_En.fa	oqxb25	k141_7280	3153	341	11	340	87.647
../a3/NYC_En.fa	oqxb25	k141_16552	3153	308	10	306	89.869
../a3/NYC_En.fa	oqxb25	k141_20201	3153	303	10	303	90.099
../a3/NYC_En.fa	oqxb25	k141_22386	3153	1680	8	256	89.453
../a3/NYC_En.fa	oqxb25	k141_24439	3153	2508	7	209	90.431
../a3/NYC_En.fa	oqxb25	k141_24463	3153	538	6	189	90.476
../a3/NYC_En.fa	oqxb25	k141_11574	3153	451	3	83	84.337
../a3/NYC_En.fa	oqxb25	k141_3207	3153	549	4	133	77.444
../a3/NYC_En.fa	oqxb32	k141_30885	3153	1923	61	1923	88.820
../a3/NYC_En.fa	oqxb32	k141_19824	3153	2107	60	1907	88.883
../a3/NYC_En.fa	oqxb32	k141_18538	3153	10024	55	1745	88.940
../a3/NYC_En.fa	oqxb32	k141_11233	3153	1584	38	1188	89.815
../a3/NYC_En.fa	oqxb32	k141_23384	3153	1048	33	1047	89.780
../a3/NYC_En.fa	oqxb32	k141_30797	3153	8710	30	951	88.959
../a3/NYC_En.fa	oqxb32	k141_6379	3153	772	24	770	89.481
../a3/NYC_En.fa	oqxb32	k141_11489	3153	536	17	535	88.785
../a3/NYC_En.fa	oqxb32	k141_5722	3153	544	17	544	87.868
../a3/NYC_En.fa	oqxb32	k141_24775	3153	509	16	505	89.109
../a3/NYC_En.fa	oqxb32	k141_10417	3153	488	15	479	88.935
../a3/NYC_En.fa	oqxb32	k141_23193	3153	467	15	467	89.079
../a3/NYC_En.fa	oqxb32	k141_2517	3153	487	15	487	88.090
../a3/NYC_En.fa	oqxb32	k141_24847	3153	508	16	508	86.614
../a3/NYC_En.fa	oqxb32	k141_13208	3153	685	22	685	81.168
../a3/NYC_En.fa	oqxb32	k141_27905	3153	401	13	398	90.704
../a3/NYC_En.fa	oqxb32	k141_14221	3153	421	13	419	89.021
../a3/NYC_En.fa	oqxb32	k141_26110	3153	351	11	351	91.168
../a3/NYC_En.fa	oqxb32	k141_17780	3153	366	12	365	90.137
../a3/NYC_En.fa	oqxb32	k141_13573	3153	338	11	338	92.012
../a3/NYC_En.fa	oqxb32	k141_10858	3153	383	12	380	88.421
../a3/NYC_En.fa	oqxb32	k141_16552	3153	308	10	306	91.176
../a3/NYC_En.fa	oqxb32	k141_20201	3153	303	10	303	90.429
../a3/NYC_En.fa	oqxb32	k141_22386	3153	1680	8	256	89.844
../a3/NYC_En.fa	oqxb32	k141_24439	3153	2508	7	209	90.431
../a3/NYC_En.fa	oqxb32	k141_24463	3153	538	6	189	90.476
../a3/NYC_En.fa	oqxb32	k141_11574	3153	451	7	238	73.109
../a3/NYC_En.fa	oqxb32	k141_3207	3153	549	4	133	77.444
../a3/NYC_En.fa	oqxb5	k141_30885	3153	1923	61	1923	88.612
../a3/NYC_En.fa	oqxb5	k141_19824	3153	2107	60	1907	88.516
../a3/NYC_En.fa	oqxb5	k141_18538	3153	10024	55	1745	88.940
../a3/NYC_En.fa	oqxb5	k141_11233	3153	1584	38	1188	90.067
../a3/NYC_En.fa	oqxb5	k141_23384	3153	1048	33	1049	89.323
../a3/NYC_En.fa	oqxb5	k141_30797	3153	8710	30	951	89.169
../a3/NYC_En.fa	oqxb5	k141_6379	3153	772	24	770	89.481
../a3/NYC_En.fa	oqxb5	k141_11489	3153	536	17	535	88.785
../a3/NYC_En.fa	oqxb5	k141_5722	3153	544	17	544	88.051
../a3/NYC_En.fa	oqxb5	k141_24775	3153	509	16	507	89.349
../a3/NYC_En.fa	oqxb5	k141_10417	3153	488	15	479	89.353
../a3/NYC_En.fa	oqxb5	k141_24847	3153	508	16	508	87.795
../a3/NYC_En.fa	oqxb5	k141_23193	3153	467	15	467	89.079
../a3/NYC_En.fa	oqxb5	k141_2517	3153	487	15	487	87.885
../a3/NYC_En.fa	oqxb5	k141_13208	3153	685	22	685	81.460
../a3/NYC_En.fa	oqxb5	k141_27905	3153	401	13	398	91.709
../a3/NYC_En.fa	oqxb5	k141_14221	3153	421	13	419	89.021
../a3/NYC_En.fa	oqxb5	k141_26110	3153	351	11	351	91.168
../a3/NYC_En.fa	oqxb5	k141_13573	3153	338	11	338	92.012
../a3/NYC_En.fa	oqxb5	k141_17780	3153	366	12	365	89.863
../a3/NYC_En.fa	oqxb5	k141_10858	3153	383	12	380	88.684
../a3/NYC_En.fa	oqxb5	k141_7280	3153	341	11	340	88.235
../a3/NYC_En.fa	oqxb5	k141_16552	3153	308	10	306	89.869
../a3/NYC_En.fa	oqxb5	k141_20201	3153	303	10	303	90.099
../a3/NYC_En.fa	oqxb5	k141_22386	3153	1680	8	256	90.234
../a3/NYC_En.fa	oqxb5	k141_24439	3153	2508	7	209	90.909
../a3/NYC_En.fa	oqxb5	k141_24463	3153	538	6	189	91.005
../a3/NYC_En.fa	oqxb5	k141_11574	3153	451	7	238	73.529
../a3/NYC_En.fa	oqxb5	k141_3207	3153	549	4	133	77.444
../a3/NYC_En.fa	oqxb9	k141_30885	3153	1923	61	1923	89.080
../a3/NYC_En.fa	oqxb9	k141_19824	3153	2107	60	1907	88.831
../a3/NYC_En.fa	oqxb9	k141_18538	3153	10024	55	1745	88.883
../a3/NYC_En.fa	oqxb9	k141_11233	3153	1584	38	1188	90.572
../a3/NYC_En.fa	oqxb9	k141_23384	3153	1048	33	1047	89.685
../a3/NYC_En.fa	oqxb9	k141_30797	3153	8710	30	951	89.169
../a3/NYC_En.fa	oqxb9	k141_6379	3153	772	24	770	88.831
../a3/NYC_En.fa	oqxb9	k141_11489	3153	536	17	535	89.346
../a3/NYC_En.fa	oqxb9	k141_24775	3153	509	16	507	89.941
../a3/NYC_En.fa	oqxb9	k141_10417	3153	488	15	479	89.353
../a3/NYC_En.fa	oqxb9	k141_2517	3153	487	15	487	88.912
../a3/NYC_En.fa	oqxb9	k141_23193	3153	467	15	467	89.293
../a3/NYC_En.fa	oqxb9	k141_13728	3153	449	14	446	89.238
../a3/NYC_En.fa	oqxb9	k141_27905	3153	401	13	398	91.206
../a3/NYC_En.fa	oqxb9	k141_14221	3153	421	13	419	89.260
../a3/NYC_En.fa	oqxb9	k141_17780	3153	366	12	365	90.685
../a3/NYC_En.fa	oqxb9	k141_26110	3153	351	11	351	90.883
../a3/NYC_En.fa	oqxb9	k141_13573	3153	338	11	338	91.716
../a3/NYC_En.fa	oqxb9	k141_16552	3153	308	10	306	90.523
../a3/NYC_En.fa	oqxb9	k141_20201	3153	303	10	303	89.769
../a3/NYC_En.fa	oqxb9	k141_29292	3153	382	12	381	83.727
../a3/NYC_En.fa	oqxb9	k141_5913	3153	305	10	302	87.086
../a3/NYC_En.fa	oqxb9	k141_22386	3153	1680	8	256	90.625
../a3/NYC_En.fa	oqxb9	k141_24439	3153	2508	7	209	90.431
../a3/NYC_En.fa	oqxb9	k141_24463	3153	538	6	189	90.476
../a3/NYC_En.fa	oqxb9	k141_3207	3153	549	4	133	77.444
../a3/NYC_En.fa	merr	k141_13286	456	1119	100	456	100.000
../a3/NYC_En.fa	tssg	k141_779	1080	699	38	419	76.611
../a3/NYC_En.fa	iron	k141_6171	2175	961	44	961	93.444
../a3/NYC_En.fa	iron	k141_13926	2175	865	20	442	92.760
../a3/NYC_En.fa	iron	k141_16626	2175	379	17	379	93.931
../a3/NYC_En.fa	iuca	k141_18641	1686	8883	62	1065	73.615
../a3/NYC_En.fa	iuca	k141_2088	1686	6693	49	842	72.803
../a3/NYC_En.fa	clpv-tssh	k141_29193	2631	3302	49	1298	75.963
../a3/NYC_En.fa	clpv-tssh	k141_14873	2631	639	23	602	78.904
../a3/NYC_En.fa	clpv-tssh	k141_29193	2631	3302	49	1298	75.963
../a3/NYC_En.fa	clpv-tssh	k141_14873	2631	639	23	602	78.904
../a3/NYC_En.fa	clpv-tssh	k141_29193	2631	3302	49	1298	75.963
../a3/NYC_En.fa	clpv-tssh	k141_14873	2631	639	23	602	78.904
../a3/NYC_En.fa	mrkd	k141_5528	996	1420	100	996	90.562
../a3/NYC_En.fa	kdea	k141_30883	1233	8946	96	1185	82.194
../a3/NYC_En.fa	kdea	k141_3340	1233	1339	86	1066	82.645
../a3/NYC_En.fa	kdea	k141_10765	1233	993	80	994	83.300
../a3/NYC_En.fa	kdea	k141_1863	1233	795	64	796	83.920
../a3/NYC_En.fa	kdea	k141_10385	1233	475	37	459	84.096
../a3/NYC_En.fa	kdea	k141_24132	1233	327	26	328	83.841
../a3/NYC_En.fa	sila	k141_2407	3147	2492	79	2492	97.352
../a3/NYC_En.fa	sila	k141_28430	3147	4664	99	3132	87.803
../a3/NYC_En.fa	sila	k141_10323	3147	4428	99	3145	87.599
../a3/NYC_En.fa	sila	k141_19093	3147	44293	99	3139	85.441
../a3/NYC_En.fa	sila	k141_13805	3147	2683	39	1216	91.283
../a3/NYC_En.fa	sila	k141_13805	3147	2683	39	272	100.000
../a3/NYC_En.fa	sila	k141_10102	3147	1582	21	657	96.956
../a3/NYC_En.fa	sila	k141_17684	3147	659	21	659	94.537
../a3/NYC_En.fa	sila	k141_27891	3147	489	16	489	96.115
../a3/NYC_En.fa	sila	k141_11964	3147	650	21	650	88.769
../a3/NYC_En.fa	sila	k141_6147	3147	473	15	473	91.755
../a3/NYC_En.fa	sila	k141_24565	3147	362	12	362	97.238
../a3/NYC_En.fa	sila	k141_7687	3147	457	14	455	89.231
../a3/NYC_En.fa	sila	k141_217	3147	429	13	425	85.647
../a3/NYC_En.fa	sila	k141_20547	3147	302	9	298	89.597
../a3/NYC_En.fa	bamb	k141_22072	1179	3333	100	1179	83.630
../a3/NYC_En.fa	bamb	k141_21703	1179	3333	100	1181	83.658
../a3/NYC_En.fa	bamb	k141_2969	1179	4611	100	1180	82.712
../a3/NYC_En.fa	bamb	k141_5604	1179	721	60	707	83.451
../a3/NYC_En.fa	bamb	k141_25435	1179	599	51	598	80.435
../a3/NYC_En.fa	bamb	k141_23905	1179	455	36	431	84.687
../a3/NYC_En.fa	acra	k141_14346	1194	1360	100	1198	81.636
../a3/NYC_En.fa	acra	k141_3664	1194	4033	100	1201	80.849
../a3/NYC_En.fa	acra	k141_18155	1194	1342	100	1205	80.166
../a3/NYC_En.fa	acra	k141_11619	1194	1272	95	1152	75.347
../a3/NYC_En.fa	acra	k141_18679	1194	6146	3	40	100.000
../a3/NYC_En.fa	ompr	k141_8901	720	3654	100	720	97.917
../a3/NYC_En.fa	ompr	k141_31224	720	15578	100	720	92.500
../a3/NYC_En.fa	ompr	k141_26903	720	17501	100	720	92.222
../a3/NYC_En.fa	ompr	k141_29230	720	3293	100	720	88.194
../a3/NYC_En.fa	ompr	k141_11531	720	679	87	623	86.677
../a3/NYC_En.fa	ompr	k141_16922	720	431	60	431	91.879
../a3/NYC_En.fa	ompr	k141_23924	720	423	57	409	87.286
../a3/NYC_En.fa	ompr	k141_28229	720	739	49	354	88.983
../a3/NYC_En.fa	ompr	k141_308	720	1308	48	348	89.080
../a3/NYC_En.fa	ompr	k141_23269	720	1702	11	80	97.500
../a3/NYC_En.fa	ompr	k141_23202	720	8439	11	80	97.500
../a3/NYC_En.fa	rpsl	k141_14050	375	4408	100	375	98.933
